Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Saint Lucia,LCA,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,Oil,GCP,CO2,0.014656,0.01832,0.01832,0.021984,0.021984,0.025648,0.029312,0.032976,0.03664,0.062288,0.065952,0.069616,0.076944,0.080608,0.07328,0.076944,0.084272,0.069616,0.098928,0.15022,0.11358,0.095264,0.11358,0.10259,0.11358,0.12824,0.1319,0.14656,0.16488,0.16488,0.17954,0.19053,0.21251,0.2345,0.26014,0.2748,0.29312,0.29678,0.3261,0.33709,0.34808,0.35907,0.35907,0.37739,0.40304,0.38838,0.41037,0.42502,0.42502,0.42502,0.48731,0.48731,0.49098,0.48731,0.48365,0.47998,0.47632,0.49098,0.5093,0.50197,0.48365,0.46606,0.47035
Saint Lucia,LCA,Total fossil fuels and cement,GCP,CO2,0.014656,0.01832,0.01832,0.021984,0.021984,0.025648,0.029312,0.032976,0.03664,0.062288,0.065952,0.069616,0.076944,0.080608,0.07328,0.076944,0.084272,0.069616,0.098928,0.15022,0.11358,0.095264,0.11358,0.10259,0.11358,0.12824,0.1319,0.14656,0.16488,0.16488,0.17954,0.19053,0.21251,0.2345,0.26014,0.2748,0.29312,0.29678,0.3261,0.33709,0.34808,0.35907,0.35907,0.37739,0.40304,0.38838,0.41037,0.42502,0.42502,0.42502,0.48731,0.48731,0.49098,0.48731,0.48365,0.47998,0.47632,0.49098,0.5093,0.50197,0.48365,0.46606,0.47035
Saint Vincent and the Grenadines,VCT,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,Coal,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,Oil,GCP,CO2,0.010992,0.010992,0.010992,0.014656,0.01832,0.014656,0.01832,0.01832,0.021984,0.029312,0.029312,0.029312,0.03664,0.040304,0.032976,0.032976,0.032976,0.032976,0.03664,0.029312,0.03664,0.03664,0.040304,0.047632,0.065952,0.065952,0.065952,0.076944,0.065952,0.076944,0.080608,0.084272,0.084272,0.10259,0.12091,0.12824,0.1319,0.1319,0.16122,0.16488,0.14656,0.17954,0.18686,0.19786,0.21984,0.21984,0.21618,0.2345,0.21984,0.27846,0.21984,0.21618,0.23083,0.21984,0.25282,0.2345,0.24182,0.21618,0.24182,0.22717,0.24549,0.23656,0.23874
Saint Vincent and the Grenadines,VCT,Total fossil fuels and cement,GCP,CO2,0.010992,0.010992,0.010992,0.014656,0.01832,0.014656,0.01832,0.01832,0.021984,0.029312,0.029312,0.029312,0.03664,0.040304,0.032976,0.032976,0.032976,0.032976,0.03664,0.029312,0.03664,0.03664,0.040304,0.047632,0.065952,0.065952,0.065952,0.076944,0.065952,0.076944,0.080608,0.084272,0.084272,0.10259,0.12091,0.12824,0.1319,0.1319,0.16122,0.16488,0.14656,0.17954,0.18686,0.19786,0.21984,0.21984,0.21618,0.2345,0.21984,0.27846,0.21984,0.21618,0.23083,0.21984,0.25282,0.2345,0.24182,0.21618,0.24182,0.22717,0.24549,0.23656,0.23874
Samoa,WSM,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,WSM,Coal,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,WSM,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,WSM,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,WSM,Oil,GCP,CO2,0.014656,0.01832,0.01832,0.021984,0.025648,0.029312,0.025648,0.025648,0.029312,0.029312,0.029312,0.03664,0.03664,0.03664,0.043968,0.058624,0.043968,0.07328,0.098928,0.084272,0.076944,0.076944,0.065952,0.065952,0.065952,0.076944,0.080608,0.080608,0.084272,0.084272,0.087936,0.095264,0.098928,0.10259,0.095264,0.11358,0.12458,0.12458,0.1429,0.13557,0.1429,0.15389,0.16122,0.15755,0.16488,0.16854,0.17221,0.17954,0.16122,0.16854,0.1832,0.19053,0.18686,0.19419,0.20152,0.22717,0.23816,0.24549,0.23816,0.27114,0.24182,0.25234,0.24949
Samoa,WSM,Total fossil fuels and cement,GCP,CO2,0.014656,0.01832,0.01832,0.021984,0.025648,0.029312,0.025648,0.025648,0.029312,0.029312,0.029312,0.03664,0.03664,0.03664,0.043968,0.058624,0.043968,0.07328,0.098928,0.084272,0.076944,0.076944,0.065952,0.065952,0.065952,0.076944,0.080608,0.080608,0.084272,0.084272,0.087936,0.095264,0.098928,0.10259,0.095264,0.11358,0.12458,0.12458,0.1429,0.13557,0.1429,0.15389,0.16122,0.15755,0.16488,0.16854,0.17221,0.17954,0.16122,0.16854,0.1832,0.19053,0.18686,0.19419,0.20152,0.22717,0.23816,0.24549,0.23816,0.27114,0.24182,0.25234,0.24949
Sao Tome and Principe,STP,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,Coal,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,Oil,GCP,CO2,0.010992,0.010992,0.010992,0.007328,0.010992,0.010992,0.010992,0.010992,0.014656,0.014656,0.014656,0.010992,0.010992,0.014656,0.01832,0.01832,0.029312,0.029312,0.032976,0.032976,0.040304,0.043968,0.047632,0.05496,0.051296,0.05496,0.051296,0.051296,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.051296,0.058624,0.065952,0.07328,0.076944,0.084272,0.084272,0.084272,0.0916,0.10259,0.098928,0.10992,0.10992,0.12824,0.13557,0.15022,0.13923,0.13923,0.1429,0.13923,0.14571,0.13226
Sao Tome and Principe,STP,Total fossil fuels and cement,GCP,CO2,0.010992,0.010992,0.010992,0.007328,0.010992,0.010992,0.010992,0.010992,0.014656,0.014656,0.014656,0.010992,0.010992,0.014656,0.01832,0.01832,0.029312,0.029312,0.032976,0.032976,0.040304,0.043968,0.047632,0.05496,0.051296,0.05496,0.051296,0.051296,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.047632,0.051296,0.058624,0.065952,0.07328,0.076944,0.084272,0.084272,0.084272,0.0916,0.10259,0.098928,0.10992,0.10992,0.12824,0.13557,0.15022,0.13923,0.13923,0.1429,0.13923,0.14571,0.13226
Saudi Arabia,SAU,Cement,GCP,CO2,0.043611,0.050932,0.090857,0.098074,0.1272,0.12357,0.12357,0.15991,0.25073,0.29074,0.33433,0.34856,0.47517,0.47474,0.52136,0.55341,0.54207,0.62095,0.88366,1.0774,1.4256,2.3161,3.4961,3.9664,3.4857,4.0055,4.5421,4.1801,5.3192,5.5533,5.8192,5.5088,7.4167,7.398,7.2459,7.6119,7.9247,7.4175,7.596,7.842,8.6959,9.8874,11.1618,11.545,11.7224,11.5268,12.3905,14.1788,18.3704,20.1847,20.9911,22.332,25.3739,28.2226,29.8541,29.6698,28.8795,23.9982,25.1349,24.6036,25.5929,28.6882,29.9968
Saudi Arabia,SAU,Coal,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37006,0.5496,0.47998,0.51296,0.43235,0.43235,0.43235
Saudi Arabia,SAU,Gas,GCP,CO2,0,0,0.021984,0.029297,1.2384,1.9749,2.1764,2.1801,3.147,3.3489,0,0.003664,0.54224,0.94531,1.0369,1.0552,1.1139,1.1615,1.1615,1.2311,21.9437,42.649,17.1809,8.4087,34.9033,39.0884,48.3355,51.4059,55.8137,56.5805,90.8159,111.4955,113.518,119.7212,124.521,75.8961,79.2193,82.4803,83.9019,82.4034,88.1826,81.2529,94.9379,97.9021,119.2438,127.2544,135.0001,113.4777,125.1512,119.593,137.0776,139.6167,151.587,153.1992,224.0513,230.0186,241.8643,247.6241,257.2201,255.9341,261.0616,264.2671,277.7371
Saudi Arabia,SAU,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,18.6827,20.2484,23.5925,28.5293,38.2705,52.0481,73.0821,75.1853,56.1068,71.9672,71.9426,62.6214,65.1313,73.8003,49.2075,41.111,31.3924,8.1158,5.9615,4.6166,3.8472,6.346,7.8851,0.46166,0.8647,0.53861,0.72914,6.7168,6.1724,6.8391,7.7678,6.7449,6.0942,7.0783,6.5581,6.4175,7.7044,6.8533,7.3777,7.9605,7.9804,8.0072,7.3706,6.8882,5.2671,3.646,3.7583,3.6546,4.0481,3.8839,4.3523,4.3372,3.9489,4.2565,3.9916,3.496
Saudi Arabia,SAU,Oil,GCP,CO2,2.6308,3.5174,6.1372,6.8114,5.6755,2.1178,4.1073,4.4628,5.433,8.0388,16.3877,21.134,17.2162,20.5514,21.9584,25.5454,27.8364,44.3454,50.358,70.565,72.0709,81.132,96.1053,117.0695,109.0077,123.3658,147.1096,131.0136,134.7729,133.405,111.4003,170.6764,194.7013,212.7941,195.1593,178.4515,169.3428,124.0044,114.914,135.143,198.3714,205.0045,219.4626,216.8392,263.1937,256.6888,283.7658,258.4659,288.8148,326.0667,359.6472,335.7103,386.2186,359.3834,355.2819,415.1129,422.4226,404.3297,399.7241,422.1258,319.4295,334.0581,350.8872
Saudi Arabia,SAU,Total fossil fuels and cement,GCP,CO2,2.6744,3.5683,6.25,6.9388,7.0412,4.2163,6.4073,25.4855,29.0791,35.271,45.2513,59.7567,70.2817,95.0536,98.7019,83.2609,101.4596,118.0705,115.0246,138.0047,169.2404,175.3045,157.8933,160.837,155.5124,172.4212,204.6038,190.4469,202.2519,203.4239,208.497,288.5455,316.1747,340.6424,333.643,268.1319,263.3258,221.67,213.1569,231.4825,302.3282,302.7028,331.9798,333.9907,401.0132,402.8477,439.1169,394.1028,440.3436,473.2149,524.6041,502.9261,566.8255,544.5636,612.8419,678.8493,697.4203,680.8539,686.8963,707.1252,610.773,631.4373,662.5494
Senegal,SEN,Cement,GCP,CO2,0.083589,0.090857,0.090857,0.094491,0.10176,0.090857,0.094491,0.083589,0.098126,0.10176,0.11993,0.11993,0.16718,0.14537,0.16354,0.17808,0.18685,0.15985,0.17204,0.18044,0.18174,0.17279,0.164,0.17851,0.16977,0.1773,0.15617,0.16022,0.16433,0.15909,0.19295,0.20618,0.24598,0.24111,0.2795,0.28274,0.32991,0.34687,0.40554,0.40492,0.54216,0.61975,0.663,0.67673,0.95134,1.0395,1.1321,1.2205,1.1862,1.2786,1.5679,1.7888,1.7928,2.0206,1.8983,1.7883,1.9952,2.0138,2.0971,2.6253,2.7272,2.8957,2.8957
Senegal,SEN,Coal,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27114,0.28192,0.37006,0.37006,0.44701,0.70715,0.59723,0.74013,0.67418,0.94208,0.81707,0.81378,1.0992,1.1505,1.2055,1.44,2.2607,2.0879,1.3484,1.3484,1.3484
Senegal,SEN,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014656,0.014656,0.010992,0.007328,0.003664,0.025648,0.036675,0.0916,0.084272,0.044018,0.04026,0.010992,0,0,0.007328,0.021968,0.025648,0.025648,0.021984,0.021984,0.021984,0.032976,0.047632,0.036657,0.05496,0.084311,0.07328,0.047632,0.043968,0.03664,0.021984,0.029304,0.025648,0.027027,0.0262
Senegal,SEN,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011354,0,0,0,0,0
Senegal,SEN,Oil,GCP,CO2,0.74379,0.72181,0.72181,0.76578,0.82074,1.6012,1.6232,0.61555,0,0.38838,1.1871,1.2311,1.2861,1.4033,1.6854,2.3999,1.5828,2.0775,2.4476,2.7077,3.1547,3.1071,2.8726,2.4329,3.1144,2.4732,2.4803,2.2644,2.5318,3.4881,2.9349,3.1657,3.173,3.272,3.5208,3.0558,3.25,2.7915,2.8878,3.1877,3.3599,3.6384,3.4955,3.9469,3.8912,4.1037,2.8213,2.9129,2.9349,3.206,4.5727,5.0513,4.6972,4.934,5.6536,6.859,6.7711,7.2584,6.9506,7.9706,6.7198,7.2691,7.3981
Senegal,SEN,Total fossil fuels and cement,GCP,CO2,0.82738,0.81267,0.81267,0.86027,0.9225,1.692,1.7176,0.69914,0.098126,0.49014,1.3071,1.351,1.4532,1.5487,1.849,2.578,1.7697,2.2373,2.6196,2.8881,3.3364,3.2799,3.0366,2.6114,3.2842,2.6505,2.6364,2.4246,2.7108,3.6619,3.1388,3.3792,3.4227,3.5387,3.837,3.4301,3.6641,3.1824,3.3336,3.6036,3.9021,4.2581,4.4369,4.9275,5.2382,5.5389,4.4224,4.8625,4.7403,5.2577,6.8624,7.8188,7.3621,7.8527,8.7244,9.8454,10.0157,10.7601,11.3304,12.713,10.821,11.5402,11.6684
Seychelles,SYC,Cement,GCP,CO2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SYC,Coal,GCP,CO2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SYC,Gas,GCP,CO2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SYC,Gas flaring,GCP,CO2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SYC,Oil,GCP,CO2,,,,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.029312,0.032976,0.043968,0.047632,0.05496,0.058624,0.080608,0.084272,0.076944,0.12091,0.095264,0.098928,0.084272,0.098928,0.098928,0.15022,0.16488,0.20152,0.19786,0.2345,0.15022,0.17221,0.17221,0.1832,0.20152,0.19786,0.2345,0.2748,0.28946,0.30411,0.3151,0.34442,0.34808,0.34075,0.37006,0.38106,0.38472,0.40304,0.41403,0.43968,0.44334,0.4067,0.42502,0.41403,0.458,0.4983,0.55326,0.57525,0.6009,0.59357,0.60822,0.66261,0.65883
Seychelles,SYC,Total fossil fuels and cement,GCP,CO2,0,0,0,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.029312,0.032976,0.043968,0.047632,0.05496,0.058624,0.080608,0.084272,0.076944,0.12091,0.095264,0.098928,0.084272,0.098928,0.098928,0.15022,0.16488,0.20152,0.19786,0.2345,0.15022,0.17221,0.17221,0.1832,0.20152,0.19786,0.2345,0.2748,0.28946,0.30411,0.3151,0.34442,0.34808,0.34075,0.37006,0.38106,0.38472,0.40304,0.41403,0.43968,0.44334,0.4067,0.42502,0.41403,0.458,0.4983,0.55326,0.57525,0.6009,0.59357,0.60822,0.66261,0.65883
Sierra Leone,SLE,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SLE,Coal,GCP,CO2,0.029312,0.029312,0.043968,0.014656,0,0.010992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SLE,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SLE,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SLE,Oil,GCP,CO2,0.68517,0.26014,0.28213,0.35541,0.30411,0.27114,0.30045,0.25282,0.36274,1.0845,0.85738,0.80242,0.67784,0.53861,0.52029,0.52395,0.45067,0.51296,0.71082,0.67784,0.60822,0.6925,0.55326,0.68883,0.61555,0.66318,0.67418,0.4983,0.458,0.37373,0.4983,0.55693,0.28213,0.26381,0.2748,0.2235,0.23083,0.20518,0.21984,0.17587,0.27114,0.37006,0.48731,0.53494,0.52029,0.42502,0.57891,0.48731,0.50563,0.50197,0.54227,0.71082,0.83173,1.0479,1.1285,1.0845,1.1428,1.0882,1.0292,1.0039,1.0259,1.1098,1.1295
Sierra Leone,SLE,Total fossil fuels and cement,GCP,CO2,0.71448,0.28946,0.3261,0.37006,0.30411,0.28213,0.30045,0.25282,0.36274,1.0845,0.85738,0.80242,0.67784,0.53861,0.52029,0.52395,0.45067,0.51296,0.71082,0.67784,0.60822,0.6925,0.55326,0.68883,0.61555,0.66318,0.67418,0.4983,0.458,0.37373,0.4983,0.55693,0.28213,0.26381,0.2748,0.2235,0.23083,0.20518,0.21984,0.17587,0.27114,0.37006,0.50197,0.53494,0.52029,0.42502,0.57891,0.48731,0.50563,0.50197,0.54227,0.71082,0.83173,1.0479,1.1285,1.0845,1.1428,1.0882,1.0292,1.0039,1.0259,1.1098,1.1295
Singapore,SGP,Cement,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,Coal,GCP,CO2,0.010963,0.007328,0.029354,0.02196,0.021984,0.010992,0.014736,0.007328,0.021969,0.007328,0.010992,0.014659,0.010992,0.014656,0.01832,0.003664,0.010992,0.014656,0.014656,0.0036644,0.010992,0.01832,0.0073271,0.010992,0.021982,0.043968,0.025648,0.040304,0.047632,0.043968,0.07695,0.043968,0.065952,0.07328,0.087936,0.040304,0,0,0,0,0,0,0,0.032976,0.040307,0.043964,0.029312,0.051296,0.032976,0.029312,0.0513,0.03298,0.10991,1.1358,1.6781,1.7514,1.832,3.8655,2.0555,1.9712,1.865,1.865,1.865
Singapore,SGP,Gas,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916,2.726,3.25,3.3819,3.0157,2.9752,3.2573,2.6527,2.7077,4.0887,6.6355,10.2629,12.0995,11.4746,12.3733,13.2527,13.5641,13.7107,14.8588,15.0094,16.2743,18.3237,19.214,19.5548,20.0457,20.1557,20.5844,20.8885,20.4818,21.8472,21.3921
Singapore,SGP,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,Oil,GCP,CO2,1.3814,2.0848,2.4841,3.2794,3.5797,2.4146,0.46419,2.814,5.1115,6.881,17.8217,16.2608,21.7092,20.676,21.4088,23.86,29.3267,27.5972,32.4484,35.4162,30.4222,25.6883,28.3742,33.3864,31.9466,32.3531,34.0752,31.7705,35.233,40.9599,43.4586,44.1915,46.4595,46.8626,56.748,37.1236,44.9972,53.7619,44.1549,46.5475,45.6864,45.1115,40.4579,39.1388,34.7191,30.0678,29.9056,17.4773,33.1079,31.5104,28.1383,18.9742,34.3219,35.4492,31.2173,40.6191,18.4116,15.9934,27.3957,10.9187,32.4667,32.1185,29.9954
Singapore,SGP,Total fossil fuels and cement,GCP,CO2,1.3923,2.0921,2.5134,3.3014,3.6017,2.4256,0.47892,2.8213,5.1335,6.8883,17.8327,16.2754,21.7202,20.6906,21.4271,23.8636,29.3376,27.6119,32.463,35.4198,30.4332,25.7066,28.3815,33.3974,31.9686,32.3971,34.1008,31.8108,35.2807,41.0038,43.5356,44.2355,47.4415,49.6619,60.0859,40.5458,48.0129,56.737,47.4122,49.2002,48.3941,49.2002,47.0934,49.4347,46.8589,41.5864,42.3082,30.7813,46.705,45.2504,43.0483,34.0166,50.7061,54.9087,52.1094,61.9253,40.2893,40.0145,50.0356,33.7784,54.8134,55.8307,53.2524
Slovakia,SVK,Cement,GCP,CO2,0.88355,0.9336,0.99803,0.9064,0.95689,0.99267,1.0603,1.1017,1.1044,1.1344,1.2416,1.3187,1.3185,1.3545,1.4306,1.4706,1.4974,1.5068,1.5736,1.5631,1.586,1.6136,1.5593,1.5865,1.5746,1.5279,1.5239,1.5254,1.6117,1.5769,1.4645,1.038,1.3069,1.0288,1.1151,1.1546,1.1004,1.2147,1.8224,1.8274,1.1905,1.2093,1.1652,0.92165,1.2168,1.2564,1.3891,1.4849,1.6039,1.2131,0.85992,1.2618,1.0959,1.1353,1.2668,1.3086,1.341,1.3671,1.3467,1.4043,1.4431,1.4529,1.4529
Slovakia,SVK,Coal,GCP,CO2,27.1002,29.1297,30.8006,32.5593,33.191,31.9646,31.327,29.9828,31.1744,32.1021,36.0984,36.7076,35.9505,34.5482,34.0003,34.6944,35.3926,35.3502,36.199,34.3659,34.4284,34.8767,34.8516,35.3276,35.7452,35.0454,35.4496,34.7502,34.5141,32.3994,33.6287,28.8934,25.8865,24.7104,22.2247,21.3921,20.7777,20.525,19.1993,18.4118,17.7677,18.3862,17.9948,18.9338,18.9912,17.7522,18.7619,17.5608,17.0595,16.0265,16.05,16.3033,14.58,14.2761,14.0835,13.9184,13.8285,14.2844,14.2063,11.7785,9.956,12.1815,11.1664
Slovakia,SVK,Gas,GCP,CO2,1.4745,1.438,1.2148,1.1391,1.0704,0.96214,1.0617,1.2818,1.5529,1.8964,2.0602,2.3582,2.564,2.7457,3.3311,3.6804,4.1417,5.16,5.7911,6.2698,7.8573,6.9196,7.3848,7.3764,8.1527,8.1616,9.0826,9.1456,9.1856,10.1208,12.2394,11.9405,12.0218,11.5541,11.2043,12.3996,13.0349,13.2892,13.6603,13.8684,13.6531,14.4105,13.5143,13.1442,12.9065,13.1472,12.2399,11.3829,11.7723,10.4099,11.0494,10.4244,10.0607,10.2358,8.4855,8.7139,8.8493,9.3898,9.359,9.3697,9.2879,10.3987,10.3987
Slovakia,SVK,Gas flaring,GCP,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024183,0.02479,0.025294,0.024124,0.02513,0.026412,0.02722,0.027456,0.027148,0.027399,0.025183,0.025041,0.025336,0.026315,0.026128,0.023239,0.020046,0.018565,0.020863,0.022556,0.021204,0.020042,0.019023,0.019616,0.02767,0.020785,0.019828,0.022694,0.01973,0.01908,0.013168,0.014285,0.014285
