State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA.AR,US,Land-Use Change and Forestry,All GHG,-48.6303,-47.7206,-46.9371,-46.5259,-45.7081,-44.9073,-44.829,-43.895,-43.5593,-42.4753,-41.7702,-41.8037,-41.208,-39.5569,-39.1909,-38.4444,-36.0088,-35.6577,-35.5146,-34.9475,-35.0696,-34.2344,-34.0816,-33.7662,-34.4213,-35.1012,-34.857,-34.7532,-34.5194,-34.0184,-33.8579
USA.AR,US,Waste,CH4,1.550191,1.791042,1.975193,1.646386,1.917096,1.914791,2.011829,1.896988,1.752493,1.74687,1.571712,1.536674,1.517202,1.547715,1.590878,1.561728,1.608139,1.605545,1.754898,1.670648,2.453398,2.295648,2.242154,2.110865,2.132583,2.108856,2.04935,2.002906,1.950239,1.918543,1.952348
USA.AR,US,Waste,N2O,0.165945,0.169785,0.174589,0.178404,0.185247,0.187887,0.192681,0.194412,0.198908,0.205743,0.209081,0.210847,0.217835,0.215583,0.212014,0.211665,0.216451,0.219792,0.220449,0.217221,0.219798,0.215181,0.231003,0.227251,0.226581,0.225559,0.228284,0.233113,0.235895,0.235376,0.237596
USA.AR,US,Waste,All GHG,1.716136,1.960827,2.149783,1.82479,2.102343,2.102678,2.204511,2.0914,1.951401,1.952613,1.780793,1.747521,1.735036,1.763298,1.802891,1.773393,1.82459,1.825337,1.975347,1.887869,2.673195,2.510829,2.473157,2.338115,2.359164,2.334415,2.277634,2.236019,2.186134,2.153919,2.189944
USA.AR,US,Total including LUCF,All GHG,29.84636,30.2622,31.91622,32.29326,37.66537,41.15456,44.80609,43.32832,45.99498,48.37428,49.9496,47.43793,46.60361,48.91547,50.39773,50.28236,54.68261,56.67769,56.64988,56.42398,63.15114,63.60613,62.3889,62.13882,63.63338,52.90241,54.56838,56.51984,63.60713,57.90731,46.9569
USA.AR,US,Total excluding LUCF,CH4,16.02256,17.00383,15.89135,16.6936,16.88162,16.32756,16.65354,15.64464,15.83025,15.65829,15.51343,13.99996,14.44653,13.5881,14.74292,16.37379,14.52746,14.89933,14.47554,16.0627,18.9199,16.07258,16.19733,13.99341,14.85665,15.58413,14.88429,14.63024,14.55489,14.21083,14.45933
USA.AR,US,Total excluding LUCF,CO2,54.0197,52.71097,54.75452,53.77767,57.56499,61.01983,63.5184,62.50985,64.05701,65.87657,66.61726,65.47439,63.70052,65.04268,64.89492,63.42656,66.26178,67.52335,67.36819,64.38293,69.11179,70.14236,69.44988,71.1121,71.78667,61.41815,64.26157,66.16505,72.67372,66.94541,56.44032
USA.AR,US,Total excluding LUCF,N2O,8.102391,7.947535,7.875633,7.975839,8.470847,8.079576,8.704217,8.192478,8.732098,8.280769,8.484686,8.595684,8.462085,8.602584,8.681772,7.621179,8.537213,8.479939,8.808536,8.996188,8.264331,9.35801,8.925705,8.848106,9.239139,8.848728,8.073369,8.265818,8.703796,8.502813,7.645537
USA.AR,US,Total excluding LUCF,F-Gas,0.332008,0.320504,0.331767,0.372031,0.456035,0.634932,0.758971,0.876322,0.934918,1.034001,1.104412,1.171627,1.202524,1.239014,1.269044,1.305229,1.364931,1.432744,1.512174,1.929621,1.924694,2.267567,1.897613,1.95143,2.172225,2.152612,2.206202,2.211958,2.194076,2.266669,2.269652
USA.AR,US,Total excluding LUCF,All GHG,78.47666,77.98284,78.85327,78.81913,83.37349,86.0619,89.63513,87.22329,89.55427,90.84963,91.71979,89.24166,87.81166,88.47238,89.58866,88.72675,90.69138,92.33536,92.16444,91.37143,98.22072,97.84052,96.47054,95.90504,98.05468,88.00362,89.42543,91.27306,98.12648,91.92572,80.81485
USA.AR,US,Total including LUCF,CH4,16.55987,17.52012,16.40729,17.20903,17.39675,16.84105,17.16634,16.15386,16.35328,16.17248,16.04302,14.52286,14.97244,14.24812,15.26149,16.90303,15.14165,15.58106,14.97129,16.56295,19.5158,16.59451,16.70086,14.62147,15.44051,16.10675,15.55465,15.21736,15.05076,14.7642,14.9942
USA.AR,US,Total including LUCF,CO2,4.838615,4.460577,7.285426,6.718756,11.32457,15.57858,18.15553,18.08856,19.94346,22.86772,24.26942,23.11228,21.93101,24.61907,25.12959,24.38847,29.4365,30.90282,31.33486,28.90786,33.29491,35.33504,34.84003,36.5256,36.65163,25.74894,28.4915,30.69438,37.64385,32.29605,21.99056
USA.AR,US,Total including LUCF,N2O,8.115868,7.960998,7.89174,7.993443,8.488016,8.100001,8.725244,8.209588,8.763328,8.300093,8.532741,8.631164,8.497643,8.809265,8.737608,7.685624,8.739528,8.761071,8.831562,9.023558,8.415728,9.409009,8.950402,9.040316,9.369006,8.894102,8.31603,8.396142,8.718446,8.580387,7.702484
USA.AR,US,Total including LUCF,F-Gas,0.332008,0.320504,0.331767,0.372031,0.456035,0.634932,0.758971,0.876322,0.934918,1.034001,1.104412,1.171627,1.202524,1.239014,1.269044,1.305229,1.364931,1.432744,1.512174,1.929621,1.924694,2.267567,1.897613,1.95143,2.172225,2.152612,2.206202,2.211958,2.194076,2.266669,2.269652
USA.AZ,US,Agriculture,CH4,2.208102,2.196671,2.288992,2.324442,2.385508,2.401955,2.430152,2.417787,2.453699,2.520001,2.442758,2.591969,2.613951,2.676783,2.622752,2.801769,2.881353,3.064163,3.105941,3.161536,2.869761,2.718175,2.843518,2.808849,2.830612,2.803378,2.819552,2.970195,2.984287,3.018894,2.852193
USA.AZ,US,Agriculture,CO2,0.013263,0.011917,0.013082,0.014083,0.016309,0.017834,0.017748,0.015979,0.012465,0.009257,0.009881,0.009162,0.009464,0.011503,0.011381,0.010705,0.009824,0.011135,0.01144,0.011944,0.010255,0.012307,0.008099,0.004431,0.005263,0.00768,0.00686,0.005739,0.005536,0.005333,0.005129
USA.AZ,US,Agriculture,N2O,5.041221,3.830463,4.859657,4.257917,4.055912,4.224837,4.15909,4.422261,4.723144,4.593516,4.036017,4.041658,3.852326,4.265165,4.61332,4.531042,4.578479,4.35998,4.724772,3.871533,4.634882,4.151105,4.316633,4.541141,4.500214,5.063914,4.534511,4.537162,4.571842,4.705227,4.258341
USA.AZ,US,Agriculture,All GHG,7.262586,6.039051,7.161731,6.596443,6.457728,6.644626,6.60699,6.856027,7.189308,7.122774,6.488657,6.642789,6.475741,6.953451,7.247454,7.343516,7.469656,7.435278,7.842152,7.045013,7.514898,6.881587,7.16825,7.354421,7.336089,7.874973,7.360923,7.513096,7.561665,7.729454,7.115663
USA.AZ,US,Energy,CH4,2.018927,2.0522,2.03316,1.998843,1.992226,1.922755,1.860467,1.856542,1.803698,1.77077,1.751241,1.693258,1.734533,1.646165,1.661253,1.592146,1.538358,1.473596,1.440517,1.352429,1.301613,1.244465,1.249832,1.298016,1.337988,1.363107,1.384754,1.336494,1.406222,1.427779,1.40181
USA.AZ,US,Energy,CO2,63.58121,64.11805,67.17856,69.51825,72.45656,67.41315,69.2318,73.92821,77.56006,81.46064,86.92879,89.26134,89.10461,90.77829,97.46935,98.28258,101.2253,103.1722,103.4878,94.21635,99.21296,97.07367,94.73469,97.82895,96.46771,94.5562,90.14937,89.58581,93.35357,91.62489,79.9193
USA.AZ,US,Energy,N2O,1.137682,1.154052,1.200585,1.30092,1.355778,1.30927,1.350505,1.405474,1.461438,1.451544,1.498598,1.485439,1.436906,1.452505,1.505383,1.443053,1.499138,1.429309,1.427512,1.344575,1.336518,1.311471,1.230089,1.314581,1.290061,1.240257,1.157552,1.130191,1.129389,1.049899,0.8654
USA.AZ,US,Energy,All GHG,66.73782,67.3243,70.4123,72.81801,75.80456,70.64518,72.44277,77.19022,80.8252,84.68296,90.17863,92.44003,92.27605,93.87696,100.636,101.3178,104.2628,106.0751,106.3558,96.91335,101.8511,99.6296,97.21461,100.4415,99.09576,97.15957,92.69167,92.05249,95.88918,94.10256,82.18651
USA.AZ,US,Industrial Processes,CH4,5.76E-05,4.97E-05,5.39E-05,5.86E-05,5.72E-05,5.83E-05,5.47E-05,5.34E-05,4.28E-05,3.48E-05,3.42E-05,2.22E-05,1.47E-05,1.64E-05,1.58E-05,1.59E-05,1.59E-05,1.72E-05,1.68E-05,1.07E-05,0,0,0,0,0,0,0,0,0,0,0
USA.AZ,US,Industrial Processes,CO2,0.995328,0.968927,0.971074,1.115219,1.206714,1.274605,1.352886,1.234093,1.204359,1.158989,1.136983,1.078016,1.022545,1.158101,1.206081,1.210962,1.266208,1.284332,1.116887,0.752904,1.188112,1.190196,1.36982,1.374751,1.553935,1.64163,1.533706,1.755066,1.931087,1.930969,1.968815
USA.AZ,US,Industrial Processes,N2O,0.335789,0.334815,0.339568,0.354398,0.372771,0.380834,0.395475,0.411604,0.407012,0.398431,0.393766,0.335514,0.34753,0.335352,0.336727,0.350273,0.351642,0.405107,0.28356,0.260468,0.771456,0.549077,0.483902,0.475075,0.516184,0.520996,0.462791,0.336124,0.665112,0.583484,0.558603
USA.AZ,US,Industrial Processes,F-Gas,0.93356,0.918859,0.928975,1.091415,1.23697,1.607794,1.849902,2.04965,2.361174,2.522673,2.418371,2.222655,2.323241,2.377596,2.418119,2.496856,2.701689,2.815061,2.960493,3.08746,3.105036,1.244823,2.830393,2.580435,3.13427,3.307952,3.276763,3.316423,3.443964,3.484537,3.657325
USA.AZ,US,Industrial Processes,All GHG,2.264734,2.222651,2.239671,2.561091,2.816512,3.26329,3.598317,3.6954,3.972587,4.080128,3.949154,3.636208,3.693331,3.871066,3.960942,4.058107,4.319555,4.504517,4.360957,4.100843,5.064604,2.984096,4.684114,4.430261,5.204389,5.470579,5.273259,5.407613,6.040163,5.99899,6.184743
USA.AZ,US,Land-Use Change and Forestry,CH4,0.397576,0.383305,0.384048,0.401609,0.439464,0.455238,0.462735,0.387107,0.423364,0.428973,0.433992,0.433261,0.827893,0.541137,0.526469,0.505303,0.483776,0.441859,0.420791,0.483837,0.412526,1.201918,0.425649,0.414524,0.488957,0.45839,0.542212,0.63442,0.51386,0.448569,0.511928
USA.AZ,US,Land-Use Change and Forestry,CO2,4.499184,2.967681,3.038475,3.139383,2.530878,1.848632,3.135112,2.768895,3.192014,2.377972,2.286631,2.140836,2.042836,2.229293,2.449003,2.504318,2.516102,2.972302,2.902516,2.371859,2.617853,2.668608,3.931178,3.217969,3.817256,3.828303,3.392783,3.437254,3.547395,3.917719,3.227228
USA.AZ,US,Land-Use Change and Forestry,N2O,0.051988,0.023313,0.029086,0.052884,0.128302,0.125342,0.153468,0.040099,0.077452,0.094609,0.110902,0.105756,0.684821,0.281107,0.269886,0.241289,0.186081,0.135291,0.124566,0.207649,0.091231,1.159105,0.116801,0.104726,0.22275,0.153232,0.282409,0.389649,0.206296,0.139296,0.306587
USA.AZ,US,Land-Use Change and Forestry,All GHG,4.948748,3.374299,3.451609,3.593876,3.098644,2.429212,3.751315,3.196101,3.692829,2.901554,2.831525,2.679853,3.55555,3.051538,3.245358,3.25091,3.18596,3.549452,3.447873,3.063345,3.121609,5.02963,4.473628,3.737219,4.528963,4.439925,4.217404,4.461322,4.267552,4.505584,4.045744
USA.AZ,US,Waste,CH4,3.565461,3.621988,3.505484,3.59477,3.52232,3.549648,3.366317,3.455075,3.115066,3.463682,3.519827,3.326359,3.232937,3.309199,3.505478,3.559406,3.336058,3.247657,3.095288,2.999835,1.796811,1.705581,1.898898,1.863917,2.102187,2.003365,2.06885,1.894798,1.936141,2.038045,1.609923
USA.AZ,US,Waste,N2O,0.238744,0.247828,0.259089,0.269404,0.286355,0.297036,0.309904,0.317943,0.332157,0.349142,0.360233,0.362522,0.374378,0.384251,0.39509,0.401993,0.419124,0.430562,0.434972,0.430328,0.433904,0.425873,0.469397,0.457793,0.461026,0.462859,0.473842,0.487218,0.499581,0.504124,0.514375
USA.AZ,US,Waste,All GHG,3.804205,3.869815,3.764573,3.864174,3.808674,3.846684,3.67622,3.773019,3.447224,3.812824,3.88006,3.688881,3.607315,3.69345,3.900569,3.961399,3.755182,3.678219,3.53026,3.430162,2.230714,2.131454,2.368295,2.32171,2.563214,2.466225,2.542691,2.382016,2.435722,2.542169,2.124299
USA.AZ,US,Total including LUCF,All GHG,85.01809,82.83012,87.02989,89.4336,91.98612,86.82899,90.07562,94.71077,99.12715,102.6002,107.328,109.0878,109.608,111.4465,118.9903,119.9317,122.9931,125.2425,125.5371,114.5527,119.7829,116.6564,115.9089,118.2852,118.7284,117.4113,112.086,111.8165,116.1943,114.8788,101.657
USA.AZ,US,Total excluding LUCF,CH4,7.792547,7.870908,7.82769,7.918114,7.900111,7.874417,7.656991,7.729458,7.372506,7.754488,7.713861,7.611607,7.581436,7.632164,7.789499,7.953338,7.755785,7.785433,7.641763,7.513811,5.968184,5.66822,5.992247,5.970782,6.270787,6.169851,6.273155,6.201487,6.32665,6.484718,5.863926
USA.AZ,US,Total excluding LUCF,CO2,64.5898,65.09889,68.16271,70.64755,73.67958,68.70559,70.60244,75.17828,78.77688,82.62889,88.07565,90.34852,90.13662,91.94789,98.68682,99.50424,102.5013,104.4676,104.6161,94.98119,100.4113,98.27617,96.11261,99.20813,98.02691,96.20551,91.68993,91.34661,95.29019,93.56119,81.89324
USA.AZ,US,Total excluding LUCF,N2O,6.753436,5.567157,6.6589,6.18264,6.070814,6.211977,6.214973,6.557282,6.923752,6.792632,6.288614,6.225133,6.01114,6.437274,6.85052,6.72636,6.848383,6.624958,6.870816,5.906903,7.17676,6.437527,6.500021,6.788589,6.767486,7.288027,6.628695,6.490696,6.865924,6.842735,6.196719
USA.AZ,US,Total excluding LUCF,F-Gas,0.93356,0.918859,0.928975,1.091415,1.23697,1.607794,1.849902,2.04965,2.361174,2.522673,2.418371,2.222655,2.323241,2.377596,2.418119,2.496856,2.701689,2.815061,2.960493,3.08746,3.105036,1.244823,2.830393,2.580435,3.13427,3.307952,3.276763,3.316423,3.443964,3.484537,3.657325
USA.AZ,US,Total excluding LUCF,All GHG,80.06934,79.45582,83.57828,85.83972,88.88748,84.39978,86.3243,91.51467,95.43432,99.69868,104.4965,106.4079,106.0524,108.3949,115.745,116.6808,119.8072,121.6931,122.0892,111.4894,116.6613,111.6267,111.4353,114.5479,114.1995,112.9713,107.8685,107.3552,111.9267,110.3732,97.61121
USA.AZ,US,Total including LUCF,CH4,8.190124,8.254213,8.211738,8.319723,8.339575,8.329655,8.119726,8.116565,7.79587,8.183461,8.147853,8.044869,8.409329,8.173301,8.315968,8.458641,8.239562,8.227292,8.062555,7.997647,6.380709,6.870138,6.417896,6.385306,6.759744,6.628241,6.815367,6.835907,6.840511,6.933288,6.375854
USA.AZ,US,Total including LUCF,CO2,69.08898,68.06657,71.20119,73.78693,76.21046,70.55422,73.73755,77.94717,81.9689,85.00686,90.36228,92.48935,92.17945,94.17718,101.1358,102.0086,105.0174,107.4399,107.5187,97.35305,103.0292,100.9448,100.0438,102.4261,101.8442,100.0338,95.08272,94.78386,98.83758,97.47891,85.12047
USA.AZ,US,Total including LUCF,N2O,6.805424,5.590471,6.687986,6.235524,6.199116,6.337318,6.368441,6.597381,7.001203,6.887242,6.399516,6.330889,6.69596,6.718381,7.120406,6.967649,7.034465,6.760249,6.995381,6.114552,7.26799,7.596631,6.616822,6.893315,6.990236,7.441259,6.911104,6.880345,7.07222,6.982031,6.503307
USA.AZ,US,Total including LUCF,F-Gas,0.93356,0.918859,0.928975,1.091415,1.23697,1.607794,1.849902,2.04965,2.361174,2.522673,2.418371,2.222655,2.323241,2.377596,2.418119,2.496856,2.701689,2.815061,2.960493,3.08746,3.105036,1.244823,2.830393,2.580435,3.13427,3.307952,3.276763,3.316423,3.443964,3.484537,3.657325
USA.CA,US,Agriculture,CH4,17.21639,16.68165,16.85684,17.31504,18.21836,18.6912,18.96284,19.78832,19.38926,20.71551,21.00847,21.9468,22.37509,22.19706,22.04702,22.19942,22.72886,24.05433,24.38051,24.01375,23.24824,23.25967,24.14524,23.78966,24.32999,23.91543,23.70897,23.5997,23.69578,22.86167,23.58752
USA.CA,US,Agriculture,CO2,0.051461,0.050721,0.059217,0.062344,0.055556,0.093911,0.086521,0.098905,0.131861,0.154833,0.139726,0.100578,0.120692,0.184741,0.181154,0.152829,0.158669,0.181823,0.205365,0.075799,0.217575,0.142337,0.072981,0.263695,0.199373,0.088511,0.127571,0.096049,0.098562,0.114943,0.117278
USA.CA,US,Agriculture,N2O,9.314543,8.525911,8.754692,9.199108,8.953194,9.573511,10.22431,9.517892,9.698572,9.123338,10.06658,9.823129,11.04695,11.62129,11.57641,11.20469,11.32513,10.36077,11.24349,10.42102,11.32967,11.15177,9.814491,9.694792,9.858221,10.18767,10.21633,10.01597,9.964827,9.937765,9.570669
USA.CA,US,Agriculture,All GHG,26.5824,25.25828,25.67075,26.57649,27.22711,28.35863,29.27367,29.40512,29.21969,29.99368,31.21477,31.87051,33.54273,34.00309,33.80458,33.55694,34.21266,34.59692,35.82937,34.51057,34.79548,34.55378,34.03271,33.74815,34.38758,34.19161,34.05287,33.71171,33.75917,32.91438,33.27547
USA.CA,US,Energy,CH4,12.49409,12.357,11.97329,11.62641,11.48982,11.30259,11.19231,11.20861,11.16224,10.77558,10.83102,10.65302,10.38035,10.18237,10.56451,10.40912,10.3088,10.10511,9.983654,9.552983,9.35087,9.114669,9.318289,9.528502,9.465281,11.13476,9.466343,8.734551,8.507623,8.518859,8.634225
USA.CA,US,Energy,CO2,338.174,327.6404,341.2451,329.3413,343.6631,331.5293,332.8147,337.5415,349.8352,353.1722,367.4455,372.1985,369.1822,363.6088,379.8208,374.1501,379.2012,383.1225,364.2919,347.8705,339.8343,328.3514,335.6543,338.5818,332.7294,336.7186,337.5976,339.0709,340.3451,342.0463,293.3332
USA.CA,US,Energy,N2O,5.983794,6.061505,6.28923,6.384091,6.609165,6.688019,6.709683,6.738024,6.727798,6.54537,6.512482,6.274241,6.110055,5.844028,5.643585,5.097754,5.141693,4.639052,4.410133,4.21781,4.090685,3.879947,3.714326,3.543524,3.295417,3.050989,2.881284,2.774816,2.724334,2.737141,2.467131
USA.CA,US,Energy,All GHG,356.6518,346.0589,359.5077,347.3518,361.7621,349.5199,350.7167,355.4881,367.7252,370.4932,384.789,389.1258,385.6726,379.6352,396.0289,389.6569,394.6517,397.8667,378.6856,361.6413,353.2759,341.3461,348.6869,351.6538,345.4901,350.9043,349.9452,350.5803,351.5771,353.3023,304.4346
USA.CA,US,Industrial Processes,CH4,0.000748,0.000646,0.000699,0.000761,0.000742,0.000757,0.00071,0.000693,0.000671,0.000659,0.000791,0.000635,0.000529,0.000477,0.000385,0.000331,0.000287,0.000274,0.000267,0.00017,0,0,0,0,0,0,0,0,0,0,2.32E-05
USA.CA,US,Industrial Processes,CO2,10.55637,9.672464,9.626964,9.624091,10.02233,10.18847,10.58953,10.54215,10.53322,10.49835,11.10389,10.01996,9.977821,9.673841,9.754402,9.277941,9.127507,9.351927,8.314717,6.171321,5.000368,5.228526,5.690461,5.765073,5.766226,6.087394,6.222932,6.302043,6.28727,6.493514,6.498386
USA.CA,US,Industrial Processes,N2O,0.816485,0.804183,0.785784,0.852054,0.867629,0.870559,0.884484,0.928585,0.924327,0.913649,0.906958,0.843326,0.810841,0.794814,0.793222,0.803847,0.79752,0.852899,0.545639,0.537992,0.522684,0.553439,0.565026,0.564597,0.538158,0.553858,0.519058,0.515582,0.515643,0.515249,0.512186
USA.CA,US,Industrial Processes,F-Gas,2.889889,2.740359,2.956154,2.117055,2.679987,3.934761,4.858122,5.676746,6.24293,6.905587,7.258101,7.635756,8.002637,8.352355,8.621463,8.918971,9.391669,9.895391,10.5112,8.515721,13.40112,12.22797,12.29499,13.60381,15.44756,15.89767,16.02804,16.17307,16.33721,16.69168,17.08706
USA.CA,US,Industrial Processes,All GHG,14.26349,13.21765,13.3696,12.59396,13.57069,14.99455,16.33284,17.14817,17.70115,18.31825,19.26974,18.49968,18.79183,18.82149,19.16947,19.00109,19.31698,20.10049,19.37182,15.2252,18.92417,18.00993,18.55047,19.93348,21.75194,22.53892,22.77004,22.99069,23.14012,23.70044,24.09766
USA.CA,US,Land-Use Change and Forestry,CH4,1.15552,0.896931,1.110496,0.967371,1.177362,0.952184,1.299305,0.999581,0.90936,1.818186,1.05317,1.267659,1.479993,1.606836,1.096149,0.991156,1.890269,1.786667,3.632156,1.386003,0.917314,0.968188,1.538246,1.978417,1.725892,2.341595,1.706948,3.148285,3.234938,1.053422,7.758281
USA.CA,US,Land-Use Change and Forestry,CO2,-36.7185,-37.3863,-36.9137,-36.6121,-36.9608,-36.03,-36.6727,-38.0065,-38.1815,-39.5535,-39.0339,-38.8171,-39.2193,-38.0954,-38.5975,-37.7222,-38.18,-38.6866,-38.3409,-38.3685,-37.3736,-36.2171,-37.0043,-36.6867,-36.4295,-34.5443,-33.9236,-33.2984,-32.8735,-32.3279,-31.248
USA.CA,US,Land-Use Change and Forestry,N2O,0.499894,0.222024,0.486635,0.351281,0.567793,0.327284,0.772746,0.363461,0.233045,1.139846,0.440019,0.616166,0.767067,0.932788,0.558309,0.434494,1.162261,1.189388,2.937238,0.815073,0.255065,0.312935,0.910805,1.208741,1.108255,1.520554,0.928158,2.210992,2.443689,0.413189,6.23278
USA.CA,US,Land-Use Change and Forestry,All GHG,-35.0631,-36.2673,-35.3166,-35.2935,-35.2157,-34.7505,-34.6006,-36.6434,-37.0391,-36.5955,-37.5407,-36.9333,-36.9723,-35.5558,-36.9431,-36.2966,-35.1275,-35.7105,-31.7715,-36.1674,-36.2012,-34.9359,-34.5552,-33.4996,-33.5954,-30.6821,-31.2885,-27.9392,-27.1948,-30.8613,-17.2569
USA.CA,US,Waste,CH4,33.50753,33.11108,32.18489,28.9398,27.5909,26.2139,24.4402,21.62145,19.88316,18.90949,19.0735,17.97376,17.6157,18.05674,17.49979,17.16223,16.58774,16.08541,15.6806,15.03883,12.13499,12.66199,12.74836,12.03071,11.91179,11.60164,10.21668,10.88525,10.82083,11.08004,11.25522
USA.CA,US,Waste,N2O,2.009437,2.068727,2.132702,2.175121,2.249086,2.265212,2.323411,2.357099,2.435744,2.541607,2.610741,2.599791,2.641576,2.699274,2.733345,2.695931,2.716434,2.896061,3.053984,2.88594,2.789761,2.818773,2.923042,3.080976,3.113976,3.133704,3.225026,3.353172,3.372585,3.38866,3.426998
USA.CA,US,Waste,All GHG,35.51697,35.1798,34.31759,31.11492,29.83999,28.47911,26.76361,23.97855,22.3189,21.45109,21.68424,20.57356,20.25727,20.75602,20.23313,19.85816,19.30418,18.98147,18.73458,17.92477,14.92475,15.48077,15.67141,15.11169,15.02577,14.73535,13.44171,14.23842,14.19341,14.4687,14.68222
USA.CA,US,Total including LUCF,All GHG,397.9516,383.4473,397.549,382.3437,397.1842,386.6016,388.4862,389.3765,399.9259,403.6607,419.4171,423.1362,421.2922,417.66,432.293,425.7766,432.358,435.835,420.85,393.1344,385.719,374.4546,382.3862,386.9476,383.06,391.6881,388.9213,393.582,395.4749,393.5245,359.233
USA.CA,US,Total excluding LUCF,CH4,63.21876,62.15037,61.01572,57.882,57.29983,56.20845,54.59605,52.61907,50.43533,50.40123,50.91377,50.57422,50.37167,50.43665,50.1117,49.7711,49.62569,50.24513,50.04503,48.60574,44.7341,45.03634,46.21189,45.34888,45.70706,46.65183,43.392,43.2195,43.02423,42.46057,43.47699
USA.CA,US,Total excluding LUCF,CO2,348.7818,337.3636,350.9313,339.0278,353.741,341.8116,343.4907,348.1825,360.5003,363.8254,378.6892,382.3191,379.2808,373.4674,389.7563,383.5808,388.4874,392.6562,372.8119,354.1176,345.0523,333.7223,341.4177,344.6106,338.695,342.8945,343.9481,345.469,346.7309,348.6547,299.9489
USA.CA,US,Total excluding LUCF,N2O,18.12426,17.46033,17.96241,18.61037,18.67907,19.3973,20.14189,19.5416,19.78644,19.12396,20.09676,19.54049,20.60942,20.95941,20.74656,19.80222,19.98078,18.74878,19.25325,18.06276,18.7328,18.40393,17.01689,16.88389,16.80577,16.92622,16.84169,16.65953,16.57739,16.57882,15.97699
USA.CA,US,Total excluding LUCF,F-Gas,2.889889,2.740359,2.956154,2.117055,2.679987,3.934761,4.858122,5.676746,6.24293,6.905587,7.258101,7.635756,8.002637,8.352355,8.621463,8.918971,9.391669,9.895391,10.5112,8.515721,13.40112,12.22797,12.29499,13.60381,15.44756,15.89767,16.02804,16.17307,16.33721,16.69168,17.08706
USA.CA,US,Total excluding LUCF,All GHG,433.0147,419.7146,432.8656,417.6372,432.3999,421.3521,423.0868,426.0199,436.9649,440.2562,456.9578,460.0695,458.2645,453.2158,469.236,462.0731,467.4855,471.5455,452.6214,429.3018,421.9203,409.3905,416.9415,420.4471,416.6554,422.3702,420.2098,421.5211,422.6698,424.3858,376.4899
USA.CA,US,Total including LUCF,CH4,64.37428,63.0473,62.12621,58.84937,58.47719,57.16063,55.89536,53.61865,51.34469,52.21942,51.96694,51.84188,51.85166,52.04348,51.20785,50.76225,51.51596,52.0318,53.67719,49.99174,45.65141,46.00452,47.75014,47.32729,47.43295,48.99343,45.09895,46.36779,46.25917,43.51399,51.23527
